int(self),pig_8(0).sex,pig_8(0).ID,pig_8(0).age,pig_8(0).daily_feed_intake,pig_8(0).weight,pig_8(0).cumulative_feed_intake
0,Male,8,31,2.88294856083218,26.56089412092269,80.0608640760658
0,Male,8,32,1.1751480163706212,26.56089412092269,81.23601209243643
0,Male,8,33,2.856907206510002,26.56089412092269,84.09291929894643
0,Male,8,34,0.9345575019853622,26.56089412092269,85.0274768009318
0,Male,8,35,2.2992537246349167,28.971558529307647,87.32673052556672
0,Male,8,36,0.9975411923665787,28.971558529307647,88.3242717179333
0,Male,8,37,0.9122602301541407,28.971558529307647,89.23653194808745
0,Male,8,38,0.554986824588213,28.971558529307647,89.79151877267566
0,Male,8,39,2.950717434462891,28.971558529307647,92.74223620713855
0,Male,8,40,2.201523342250871,28.971558529307647,94.94375954938941
0,Male,8,41,2.212563075431803,28.971558529307647,97.15632262482121
0,Male,8,42,2.0454341885377234,31.318944634787492,99.20175681335894
0,Male,8,43,3.7318331862853853,31.318944634787492,102.93358999964433
0,Male,8,44,2.9872659425670594,31.318944634787492,105.92085594221139
0,Male,8,45,2.729169713909841,31.318944634787492,108.65002565612123
0,Male,8,46,2.713140433234623,31.318944634787492,111.36316608935586
0,Male,8,47,2.653828905878429,31.318944634787492,114.01699499523428
0,Male,8,48,0.7583343929746207,31.318944634787492,114.7753293882089
0,Male,8,49,2.445018225150693,34.50816781787458,117.22034761335959
0,Male,8,50,0.7857866382535243,34.50816781787458,118.00613425161312
0,Male,8,51,1.5909952340085967,34.50816781787458,119.59712948562172
0,Male,8,52,1.3598328773654944,34.50816781787458,120.95696236298721
0,Male,8,53,3.928802618005886,34.50816781787458,124.8857649809931
0,Male,8,54,1.7277014419231833,34.50816781787458,126.61346642291629
0,Male,8,55,0.9776076367600193,34.50816781787458,127.5910740596763
0,Male,8,56,2.3353179638411925,37.92868590546452,129.9263920235175
0,Male,8,57,0.9703255184470938,37.92868590546452,130.8967175419646
0,Male,8,58,1.3182161532010337,37.92868590546452,132.21493369516563
0,Male,8,59,1.977823082666768,37.92868590546452,134.1927567778324
0,Male,8,60,1.88369812619019,37.92868590546452,136.07645490402257
0,Male,8,61,0.8275609643984125,37.92868590546452,136.90401586842097
0,Male,8,62,1.2137139323462802,37.92868590546452,138.11772980076725
0,Male,8,63,2.898028847431319,41.496202479015736,141.01575864819856
0,Male,8,64,2.7367327283701726,41.496202479015736,143.75249137656874
0,Male,8,65,2.883032414082324,41.496202479015736,146.63552379065106
0,Male,8,66,2.5933525619662623,41.496202479015736,149.22887635261733
0,Male,8,67,1.621353391850544,41.496202479015736,150.85022974446787
0,Male,8,68,1.8378075425842644,41.496202479015736,152.68803728705214
0,Male,8,69,3.665807223984021,41.496202479015736,156.35384451103616
0,Male,8,70,2.384421556812102,46.616936757048755,158.73826606784826
0,Male,8,71,2.274354389102788,46.616936757048755,161.01262045695105
0,Male,8,72,3.717699454039638,46.616936757048755,164.7303199109907
0,Male,8,73,3.178841511619261,46.616936757048755,167.90916142260994
0,Male,8,74,3.1818539689642327,46.616936757048755,171.09101539157416
0,Male,8,75,2.185285154136497,46.616936757048755,173.27630054571065
0,Male,8,76,0.5909149586380927,46.616936757048755,173.86721550434874
0,Male,8,77,0.5301192793110894,53.31241854466224,174.39733478365983
0,Male,8,78,0.7155281534150234,53.31241854466224,175.11286293707485
0,Male,8,79,2.525434590635725,53.31241854466224,177.63829752771056
0,Male,8,80,3.5048366396227166,53.31241854466224,181.14313416733327
0,Male,8,81,2.1112362323152185,53.31241854466224,183.25437039964848
0,Male,8,82,0.5025415152801267,53.31241854466224,183.7569119149286
0,Male,8,83,0.8992168587086145,53.31241854466224,184.65612877363722
0,Male,8,84,1.3997092011923593,60.703391947715325,186.0558379748296
0,Male,8,85,2.3535556617546076,60.703391947715325,188.40939363658418
0,Male,8,86,0.8091955481561859,60.703391947715325,189.21858918474038
0,Male,8,87,1.241512605692187,60.703391947715325,190.46010179043256
0,Male,8,88,0.6685591046544925,60.703391947715325,191.12866089508705
0,Male,8,89,3.830569277966132,60.703391947715325,194.9592301730532
0,Male,8,90,0.8355546563260523,60.703391947715325,195.79478482937924
0,Male,8,91,3.265311769084518,69.29063174021914,199.06009659846376
0,Male,8,92,2.2050061565629404,69.29063174021914,201.2651027550267
0,Male,8,93,1.2753281632467632,69.29063174021914,202.54043091827347
0,Male,8,94,1.7946913138085003,69.29063174021914,204.33512223208197
0,Male,8,95,3.291103884689866,69.29063174021914,207.62622611677185
0,Male,8,96,0.6207499650389237,69.29063174021914,208.24697608181077
0,Male,8,97,0.744043176771928,69.29063174021914,208.9910192585827
0,Male,8,98,3.8708535118778196,80.05916723972793,212.8618727704605
0,Male,8,99,3.5163679327213684,80.05916723972793,216.3782407031819
0,Male,8,100,3.955272808799748,80.05916723972793,220.33351351198164
0,Male,8,101,3.007982586404152,80.05916723972793,223.3414960983858
0,Male,8,102,2.1464474932289175,80.05916723972793,225.4879435916147
0,Male,8,103,2.2225969521657882,80.05916723972793,227.7105405437805
0,Male,8,104,1.8020094576850991,80.05916723972793,229.5125500014656
0,Male,8,105,3.8535086356128025,95.79164780690806,233.3660586370784
0,Male,8,106,2.5894681674747395,95.79164780690806,235.95552680455313
0,Male,8,107,2.495130867675238,95.79164780690806,238.45065767222837
0,Male,8,108,1.0275249602669516,95.79164780690806,239.47818263249533
0,Male,8,109,3.57011884468096,95.79164780690806,243.0483014771763
0,Male,8,110,1.0244088639079567,95.79164780690806,244.07271034108425
0,Male,8,111,3.9338361897319882,95.79164780690806,248.00654653081622
0,Male,8,112,0.72335855208544,117.57687645134207,248.72990508290167
0,Male,8,113,1.2990503729026226,117.57687645134207,250.0289554558043
0,Male,8,114,1.4243909922642068,117.57687645134207,251.4533464480685
0,Male,8,115,3.72238833399381,117.57687645134207,255.1757347820623
0,Male,8,116,1.8737502229933005,117.57687645134207,257.0494850050556
0,Male,8,117,3.399736018587544,117.57687645134207,260.44922102364313
0,Male,8,118,1.6245517795432187,117.57687645134207,262.07377280318633
0,Male,8,119,0.9715179139127951,146.24412630066217,263.04529071709914
0,Male,8,120,3.96004064204495,146.24412630066217,267.00533135914407
0,Male,8,121,3.462335770725277,146.24412630066217,270.46766712986937
0,Male,8,122,1.3569313776365264,146.24412630066217,271.82459850750587
0,Male,8,123,3.6496236378446545,146.24412630066217,275.4742221453505
0,Male,8,124,1.3299775986227798,146.24412630066217,276.8041997439733
0,Male,8,125,3.246400450486083,146.24412630066217,280.0506001944594
0,Male,8,126,1.9227206789887001,186.7250280104041,281.9733208734481
0,Male,8,127,2.4783983476868787,186.7250280104041,284.45171922113497
0,Male,8,128,3.6054095342199837,186.7250280104041,288.05712875535494
0,Male,8,129,1.9676641114035076,186.7250280104041,290.02479286675845
0,Male,8,130,1.4447351027773543,186.7250280104041,291.4695279695358
0,Male,8,131,0.7322696914142888,186.7250280104041,292.2017976609501
0,Male,8,132,1.9723616197999272,186.7250280104041,294.17415928075
0,Male,8,133,3.3120104448690606,242.46237135808275,297.4861697256191
0,Male,8,134,1.2442559724763567,242.46237135808275,298.7304256980955
0,Male,8,135,1.0077884328148974,242.46237135808275,299.73821413091036
0,Male,8,136,0.585247637727101,242.46237135808275,300.32346176863746
0,Male,8,137,1.3964318995484144,242.46237135808275,301.7198936681859
0,Male,8,138,0.8031660083150391,242.46237135808275,302.5230596765009
0,Male,8,139,3.9987273735409095,242.46237135808275,306.52178705004184
0,Male,8,140,3.9584852290759813,319.4134939766476,310.4802722791178
0,Male,8,141,0.6961203775809032,319.4134939766476,311.1763926566987
0,Male,8,142,0.9716831151666181,319.4134939766476,312.1480757718653
